,Year,Quarter,Year_Quarter,LGA,Sex,Age_Gr,TB_Cases
3955,2020,2,2020 Q2,Kajuru,Female,35 to 44,0
3956,2020,3,2020 Q3,Kajuru,Male,35 to 44,4
3957,2020,3,2020 Q3,Kajuru,Female,35 to 44,4
3958,2020,4,2020 Q4,Kajuru,Male,35 to 44,6
3959,2020,4,2020 Q4,Kajuru,Female,35 to 44,4
3960,2020,1,2020 Q1,Kaura,Male,35 to 44,7
3961,2020,1,2020 Q1,Kaura,Female,35 to 44,0
3962,2020,2,2020 Q2,Kaura,Male,35 to 44,3
3963,2020,2,2020 Q2,Kaura,Female,35 to 44,0
3964,2020,3,2020 Q3,Kaura,Male,35 to 44,4
3965,2020,3,2020 Q3,Kaura,Female,35 to 44,0
3966,2020,4,2020 Q4,Kaura,Male,35 to 44,5
3967,2020,4,2020 Q4,Kaura,Female,35 to 44,0
3968,2020,1,2020 Q1,Kauru,Male,35 to 44,9
3969,2020,1,2020 Q1,Kauru,Female,35 to 44,3
3970,2020,2,2020 Q2,Kauru,Male,35 to 44,7
3971,2020,2,2020 Q2,Kauru,Female,35 to 44,1
3972,2020,3,2020 Q3,Kauru,Male,35 to 44,12
3973,2020,3,2020 Q3,Kauru,Female,35 to 44,4
3974,2020,4,2020 Q4,Kauru,Male,35 to 44,30
3975,2020,4,2020 Q4,Kauru,Female,35 to 44,4
3976,2020,1,2020 Q1,Kubau,Male,35 to 44,2
3977,2020,1,2020 Q1,Kubau,Female,35 to 44,2
3978,2020,2,2020 Q2,Kubau,Male,35 to 44,4
3979,2020,2,2020 Q2,Kubau,Female,35 to 44,2
3980,2020,3,2020 Q3,Kubau,Male,35 to 44,2
3981,2020,3,2020 Q3,Kubau,Female,35 to 44,7
3982,2020,4,2020 Q4,Kubau,Male,35 to 44,6
3983,2020,4,2020 Q4,Kubau,Female,35 to 44,3
3984,2020,1,2020 Q1,Kudan,Male,35 to 44,0
3985,2020,1,2020 Q1,Kudan,Female,35 to 44,1
3986,2020,2,2020 Q2,Kudan,Male,35 to 44,3
3987,2020,2,2020 Q2,Kudan,Female,35 to 44,1
3988,2020,3,2020 Q3,Kudan,Male,35 to 44,3
3989,2020,3,2020 Q3,Kudan,Female,35 to 44,3
3990,2020,4,2020 Q4,Kudan,Male,35 to 44,5
3991,2020,4,2020 Q4,Kudan,Female,35 to 44,6
3992,2020,1,2020 Q1,Lere,Male,35 to 44,4
3993,2020,1,2020 Q1,Lere,Female,35 to 44,0
3994,2020,2,2020 Q2,Lere,Male,35 to 44,5
3995,2020,2,2020 Q2,Lere,Female,35 to 44,1
3996,2020,3,2020 Q3,Lere,Male,35 to 44,6
3997,2020,3,2020 Q3,Lere,Female,35 to 44,2
3998,2020,4,2020 Q4,Lere,Male,35 to 44,3
3999,2020,4,2020 Q4,Lere,Female,35 to 44,7
4000,2020,1,2020 Q1,Markafi,Male,35 to 44,3
4001,2020,1,2020 Q1,Markafi,Female,35 to 44,2
4002,2020,2,2020 Q2,Markafi,Male,35 to 44,5
4003,2020,2,2020 Q2,Markafi,Female,35 to 44,3
4004,2020,3,2020 Q3,Markafi,Male,35 to 44,4
4005,2020,3,2020 Q3,Markafi,Female,35 to 44,3
4006,2020,4,2020 Q4,Markafi,Male,35 to 44,6
4007,2020,4,2020 Q4,Markafi,Female,35 to 44,0
4008,2020,1,2020 Q1,Sabon-Gari,Male,35 to 44,2
4009,2020,1,2020 Q1,Sabon-Gari,Female,35 to 44,4
4010,2020,2,2020 Q2,Sabon-Gari,Male,35 to 44,10
4011,2020,2,2020 Q2,Sabon-Gari,Female,35 to 44,0
4012,2020,3,2020 Q3,Sabon-Gari,Male,35 to 44,9
4013,2020,3,2020 Q3,Sabon-Gari,Female,35 to 44,3
4014,2020,4,2020 Q4,Sabon-Gari,Male,35 to 44,9
4015,2020,4,2020 Q4,Sabon-Gari,Female,35 to 44,5
4016,2020,1,2020 Q1,Sanga,Male,35 to 44,3
4017,2020,1,2020 Q1,Sanga,Female,35 to 44,4
4018,2020,2,2020 Q2,Sanga,Male,35 to 44,3
4019,2020,2,2020 Q2,Sanga,Female,35 to 44,3
4020,2020,3,2020 Q3,Sanga,Male,35 to 44,3
4021,2020,3,2020 Q3,Sanga,Female,35 to 44,3
4022,2020,4,2020 Q4,Sanga,Male,35 to 44,1
4023,2020,4,2020 Q4,Sanga,Female,35 to 44,1
4024,2020,1,2020 Q1,Soba,Male,35 to 44,2
4025,2020,1,2020 Q1,Soba,Female,35 to 44,1
4026,2020,2,2020 Q2,Soba,Male,35 to 44,5
4027,2020,2,2020 Q2,Soba,Female,35 to 44,4
4028,2020,3,2020 Q3,Soba,Male,35 to 44,3
4029,2020,3,2020 Q3,Soba,Female,35 to 44,6
4030,2020,4,2020 Q4,Soba,Male,35 to 44,11
4031,2020,4,2020 Q4,Soba,Female,35 to 44,8
4032,2020,1,2020 Q1,Zango-Kataf,Male,35 to 44,6
4033,2020,1,2020 Q1,Zango-Kataf,Female,35 to 44,4
4034,2020,2,2020 Q2,Zango-Kataf,Male,35 to 44,13
4035,2020,2,2020 Q2,Zango-Kataf,Female,35 to 44,0
4036,2020,3,2020 Q3,Zango-Kataf,Male,35 to 44,9
4037,2020,3,2020 Q3,Zango-Kataf,Female,35 to 44,3
4038,2020,4,2020 Q4,Zango-Kataf,Male,35 to 44,10
4039,2020,4,2020 Q4,Zango-Kataf,Female,35 to 44,4
4040,2020,1,2020 Q1,Zaria,Male,35 to 44,11
4041,2020,1,2020 Q1,Zaria,Female,35 to 44,6
4042,2020,2,2020 Q2,Zaria,Male,35 to 44,15
4043,2020,2,2020 Q2,Zaria,Female,35 to 44,12
4044,2020,3,2020 Q3,Zaria,Male,35 to 44,27
4045,2020,3,2020 Q3,Zaria,Female,35 to 44,19
4046,2020,4,2020 Q4,Zaria,Male,35 to 44,26
4047,2020,4,2020 Q4,Zaria,Female,35 to 44,20
4048,2021,1,2021 Q1,Birnin-Gwari,Male,35 to 44,4
4049,2021,1,2021 Q1,Birnin-Gwari,Female,35 to 44,2
4050,2021,2,2021 Q2,Birnin-Gwari,Male,35 to 44,7
4051,2021,2,2021 Q2,Birnin-Gwari,Female,35 to 44,4
4052,2021,3,2021 Q3,Birnin-Gwari,Male,35 to 44,6
4053,2021,3,2021 Q3,Birnin-Gwari,Female,35 to 44,3
4054,2021,4,2021 Q4,Birnin-Gwari,Male,35 to 44,12
4055,2021,4,2021 Q4,Birnin-Gwari,Female,35 to 44,9
4056,2021,1,2021 Q1,Chikun,Male,35 to 44,25
4057,2021,1,2021 Q1,Chikun,Female,35 to 44,5
4058,2021,2,2021 Q2,Chikun,Male,35 to 44,29
4059,2021,2,2021 Q2,Chikun,Female,35 to 44,6
4060,2021,3,2021 Q3,Chikun,Male,35 to 44,39
4061,2021,3,2021 Q3,Chikun,Female,35 to 44,11
4062,2021,4,2021 Q4,Chikun,Male,35 to 44,72
4063,2021,4,2021 Q4,Chikun,Female,35 to 44,26
4064,2021,1,2021 Q1,Giwa,Male,35 to 44,7
4065,2021,1,2021 Q1,Giwa,Female,35 to 44,5
4066,2021,2,2021 Q2,Giwa,Male,35 to 44,10
4067,2021,2,2021 Q2,Giwa,Female,35 to 44,9
4068,2021,3,2021 Q3,Giwa,Male,35 to 44,30
4069,2021,3,2021 Q3,Giwa,Female,35 to 44,19
4070,2021,4,2021 Q4,Giwa,Male,35 to 44,37
4071,2021,4,2021 Q4,Giwa,Female,35 to 44,21
4072,2021,1,2021 Q1,Igabi,Male,35 to 44,12
4073,2021,1,2021 Q1,Igabi,Female,35 to 44,5
4074,2021,2,2021 Q2,Igabi,Male,35 to 44,6
4075,2021,2,2021 Q2,Igabi,Female,35 to 44,6
4076,2021,3,2021 Q3,Igabi,Male,35 to 44,10
4077,2021,3,2021 Q3,Igabi,Female,35 to 44,5
4078,2021,4,2021 Q4,Igabi,Male,35 to 44,21
4079,2021,4,2021 Q4,Igabi,Female,35 to 44,13
4080,2021,1,2021 Q1,Ikara,Male,35 to 44,1
4081,2021,1,2021 Q1,Ikara,Female,35 to 44,1
4082,2021,2,2021 Q2,Ikara,Male,35 to 44,0
4083,2021,2,2021 Q2,Ikara,Female,35 to 44,3
4084,2021,3,2021 Q3,Ikara,Male,35 to 44,4
4085,2021,3,2021 Q3,Ikara,Female,35 to 44,0
4086,2021,4,2021 Q4,Ikara,Male,35 to 44,4
4087,2021,4,2021 Q4,Ikara,Female,35 to 44,2
4088,2021,1,2021 Q1,Jaba,Male,35 to 44,6
4089,2021,1,2021 Q1,Jaba,Female,35 to 44,2
4090,2021,2,2021 Q2,Jaba,Male,35 to 44,11
4091,2021,2,2021 Q2,Jaba,Female,35 to 44,2
4092,2021,3,2021 Q3,Jaba,Male,35 to 44,10
4093,2021,3,2021 Q3,Jaba,Female,35 to 44,1
4094,2021,4,2021 Q4,Jaba,Male,35 to 44,3
4095,2021,4,2021 Q4,Jaba,Female,35 to 44,1
4096,2021,1,2021 Q1,Jema'a,Male,35 to 44,15
4097,2021,1,2021 Q1,Jema'a,Female,35 to 44,3
4098,2021,2,2021 Q2,Jema'a,Male,35 to 44,9
4099,2021,2,2021 Q2,Jema'a,Female,35 to 44,9
4100,2021,3,2021 Q3,Jema'a,Male,35 to 44,21
4101,2021,3,2021 Q3,Jema'a,Female,35 to 44,12
4102,2021,4,2021 Q4,Jema'a,Male,35 to 44,26
4103,2021,4,2021 Q4,Jema'a,Female,35 to 44,10
4104,2021,1,2021 Q1,Kachia,Male,35 to 44,24
4105,2021,1,2021 Q1,Kachia,Female,35 to 44,30
4106,2021,2,2021 Q2,Kachia,Male,35 to 44,34
4107,2021,2,2021 Q2,Kachia,Female,35 to 44,29
4108,2021,3,2021 Q3,Kachia,Male,35 to 44,32
4109,2021,3,2021 Q3,Kachia,Female,35 to 44,21
4110,2021,4,2021 Q4,Kachia,Male,35 to 44,41
4111,2021,4,2021 Q4,Kachia,Female,35 to 44,22
4112,2021,1,2021 Q1,Kaduna North,Male,35 to 44,59
4113,2021,1,2021 Q1,Kaduna North,Female,35 to 44,32
4114,2021,2,2021 Q2,Kaduna North,Male,35 to 44,47
4115,2021,2,2021 Q2,Kaduna North,Female,35 to 44,37
4116,2021,3,2021 Q3,Kaduna North,Male,35 to 44,49
4117,2021,3,2021 Q3,Kaduna North,Female,35 to 44,26
4118,2021,4,2021 Q4,Kaduna North,Male,35 to 44,85
4119,2021,4,2021 Q4,Kaduna North,Female,35 to 44,72
4120,2021,1,2021 Q1,Kaduna South,Male,35 to 44,45
4121,2021,1,2021 Q1,Kaduna South,Female,35 to 44,18
4122,2021,2,2021 Q2,Kaduna South,Male,35 to 44,40
4123,2021,2,2021 Q2,Kaduna South,Female,35 to 44,17
4124,2021,3,2021 Q3,Kaduna South,Male,35 to 44,40
4125,2021,3,2021 Q3,Kaduna South,Female,35 to 44,15
4126,2021,4,2021 Q4,Kaduna South,Male,35 to 44,42
4127,2021,4,2021 Q4,Kaduna South,Female,35 to 44,14
4128,2021,1,2021 Q1,Kagarko,Male,35 to 44,1
4129,2021,1,2021 Q1,Kagarko,Female,35 to 44,0
4130,2021,2,2021 Q2,Kagarko,Male,35 to 44,3
4131,2021,2,2021 Q2,Kagarko,Female,35 to 44,4
4132,2021,3,2021 Q3,Kagarko,Male,35 to 44,10
4133,2021,3,2021 Q3,Kagarko,Female,35 to 44,0
4134,2021,4,2021 Q4,Kagarko,Male,35 to 44,4
4135,2021,4,2021 Q4,Kagarko,Female,35 to 44,0
4136,2021,1,2021 Q1,Kajuru,Male,35 to 44,8
4137,2021,1,2021 Q1,Kajuru,Female,35 to 44,4
4138,2021,2,2021 Q2,Kajuru,Male,35 to 44,11
4139,2021,2,2021 Q2,Kajuru,Female,35 to 44,9
4140,2021,3,2021 Q3,Kajuru,Male,35 to 44,18
4141,2021,3,2021 Q3,Kajuru,Female,35 to 44,11
4142,2021,4,2021 Q4,Kajuru,Male,35 to 44,18
4143,2021,4,2021 Q4,Kajuru,Female,35 to 44,8
4144,2021,1,2021 Q1,Kaura,Male,35 to 44,10
4145,2021,1,2021 Q1,Kaura,Female,35 to 44,3
4146,2021,2,2021 Q2,Kaura,Male,35 to 44,6
4147,2021,2,2021 Q2,Kaura,Female,35 to 44,0
4148,2021,3,2021 Q3,Kaura,Male,35 to 44,5
4149,2021,3,2021 Q3,Kaura,Female,35 to 44,1
4150,2021,4,2021 Q4,Kaura,Male,35 to 44,8
4151,2021,4,2021 Q4,Kaura,Female,35 to 44,2
4152,2021,1,2021 Q1,Kauru,Male,35 to 44,46
4153,2021,1,2021 Q1,Kauru,Female,35 to 44,12
4154,2021,2,2021 Q2,Kauru,Male,35 to 44,30
4155,2021,2,2021 Q2,Kauru,Female,35 to 44,15
4156,2021,3,2021 Q3,Kauru,Male,35 to 44,36
4157,2021,3,2021 Q3,Kauru,Female,35 to 44,25
4158,2021,4,2021 Q4,Kauru,Male,35 to 44,40
4159,2021,4,2021 Q4,Kauru,Female,35 to 44,20
4160,2021,1,2021 Q1,Kubau,Male,35 to 44,8
4161,2021,1,2021 Q1,Kubau,Female,35 to 44,3
4162,2021,2,2021 Q2,Kubau,Male,35 to 44,9
4163,2021,2,2021 Q2,Kubau,Female,35 to 44,1
4164,2021,3,2021 Q3,Kubau,Male,35 to 44,4
4165,2021,3,2021 Q3,Kubau,Female,35 to 44,6
4166,2021,4,2021 Q4,Kubau,Male,35 to 44,10
4167,2021,4,2021 Q4,Kubau,Female,35 to 44,3
4168,2021,1,2021 Q1,Kudan,Male,35 to 44,3
4169,2021,1,2021 Q1,Kudan,Female,35 to 44,2
4170,2021,2,2021 Q2,Kudan,Male,35 to 44,2
4171,2021,2,2021 Q2,Kudan,Female,35 to 44,4
4172,2021,3,2021 Q3,Kudan,Male,35 to 44,3
4173,2021,3,2021 Q3,Kudan,Female,35 to 44,4
4174,2021,4,2021 Q4,Kudan,Male,35 to 44,4
4175,2021,4,2021 Q4,Kudan,Female,35 to 44,3
4176,2021,1,2021 Q1,Lere,Male,35 to 44,10
4177,2021,1,2021 Q1,Lere,Female,35 to 44,6
4178,2021,2,2021 Q2,Lere,Male,35 to 44,7
4179,2021,2,2021 Q2,Lere,Female,35 to 44,4
4180,2021,3,2021 Q3,Lere,Male,35 to 44,3
4181,2021,3,2021 Q3,Lere,Female,35 to 44,8
4182,2021,4,2021 Q4,Lere,Male,35 to 44,8
4183,2021,4,2021 Q4,Lere,Female,35 to 44,8
4184,2021,1,2021 Q1,Markafi,Male,35 to 44,6
4185,2021,1,2021 Q1,Markafi,Female,35 to 44,3
4186,2021,2,2021 Q2,Markafi,Male,35 to 44,7
4187,2021,2,2021 Q2,Markafi,Female,35 to 44,5
4188,2021,3,2021 Q3,Markafi,Male,35 to 44,6
4189,2021,3,2021 Q3,Markafi,Female,35 to 44,4
4190,2021,4,2021 Q4,Markafi,Male,35 to 44,5
4191,2021,4,2021 Q4,Markafi,Female,35 to 44,6
4192,2021,1,2021 Q1,Sabon-Gari,Male,35 to 44,4
4193,2021,1,2021 Q1,Sabon-Gari,Female,35 to 44,6
4194,2021,2,2021 Q2,Sabon-Gari,Male,35 to 44,12
4195,2021,2,2021 Q2,Sabon-Gari,Female,35 to 44,4
4196,2021,3,2021 Q3,Sabon-Gari,Male,35 to 44,13
4197,2021,3,2021 Q3,Sabon-Gari,Female,35 to 44,5
4198,2021,4,2021 Q4,Sabon-Gari,Male,35 to 44,16
4199,2021,4,2021 Q4,Sabon-Gari,Female,35 to 44,7
4200,2021,1,2021 Q1,Sanga,Male,35 to 44,2
4201,2021,1,2021 Q1,Sanga,Female,35 to 44,2
4202,2021,2,2021 Q2,Sanga,Male,35 to 44,5
4203,2021,2,2021 Q2,Sanga,Female,35 to 44,1
4204,2021,3,2021 Q3,Sanga,Male,35 to 44,1
4205,2021,3,2021 Q3,Sanga,Female,35 to 44,4
4206,2021,4,2021 Q4,Sanga,Male,35 to 44,4
4207,2021,4,2021 Q4,Sanga,Female,35 to 44,3
4208,2021,1,2021 Q1,Soba,Male,35 to 44,3
4209,2021,1,2021 Q1,Soba,Female,35 to 44,5
4210,2021,2,2021 Q2,Soba,Male,35 to 44,2
4211,2021,2,2021 Q2,Soba,Female,35 to 44,7
4212,2021,3,2021 Q3,Soba,Male,35 to 44,6
4213,2021,3,2021 Q3,Soba,Female,35 to 44,10
4214,2021,4,2021 Q4,Soba,Male,35 to 44,9
4215,2021,4,2021 Q4,Soba,Female,35 to 44,4
4216,2021,1,2021 Q1,Zango-Kataf,Male,35 to 44,9
4217,2021,1,2021 Q1,Zango-Kataf,Female,35 to 44,3
4218,2021,2,2021 Q2,Zango-Kataf,Male,35 to 44,10
4219,2021,2,2021 Q2,Zango-Kataf,Female,35 to 44,5
4220,2021,3,2021 Q3,Zango-Kataf,Male,35 to 44,6
4221,2021,3,2021 Q3,Zango-Kataf,Female,35 to 44,7
4222,2021,4,2021 Q4,Zango-Kataf,Male,35 to 44,11
4223,2021,4,2021 Q4,Zango-Kataf,Female,35 to 44,8
4224,2021,1,2021 Q1,Zaria,Male,35 to 44,21
4225,2021,1,2021 Q1,Zaria,Female,35 to 44,14
4226,2021,2,2021 Q2,Zaria,Male,35 to 44,28
4227,2021,2,2021 Q2,Zaria,Female,35 to 44,18
4228,2021,3,2021 Q3,Zaria,Male,35 to 44,30
4229,2021,3,2021 Q3,Zaria,Female,35 to 44,25
4230,2021,4,2021 Q4,Zaria,Male,35 to 44,44
4231,2021,4,2021 Q4,Zaria,Female,35 to 44,22
4232,2022,1,2022 Q1,Birnin-Gwari,Male,35 to 44,18
4233,2022,1,2022 Q1,Birnin-Gwari,Female,35 to 44,8
4234,2022,2,2022 Q2,Birnin-Gwari,Male,35 to 44,3
4235,2022,2,2022 Q2,Birnin-Gwari,Female,35 to 44,7
4236,2022,3,2022 Q3,Birnin-Gwari,Male,35 to 44,6
4237,2022,3,2022 Q3,Birnin-Gwari,Female,35 to 44,7
4238,2022,4,2022 Q4,Birnin-Gwari,Male,35 to 44,8
4239,2022,4,2022 Q4,Birnin-Gwari,Female,35 to 44,14
4240,2022,1,2022 Q1,Chikun,Male,35 to 44,95
4241,2022,1,2022 Q1,Chikun,Female,35 to 44,63
4242,2022,2,2022 Q2,Chikun,Male,35 to 44,48
4243,2022,2,2022 Q2,Chikun,Female,35 to 44,21
4244,2022,3,2022 Q3,Chikun,Male,35 to 44,75
4245,2022,3,2022 Q3,Chikun,Female,35 to 44,38
4246,2022,4,2022 Q4,Chikun,Male,35 to 44,94
4247,2022,4,2022 Q4,Chikun,Female,35 to 44,52
4248,2022,1,2022 Q1,Giwa,Male,35 to 44,34
4249,2022,1,2022 Q1,Giwa,Female,35 to 44,21
4250,2022,2,2022 Q2,Giwa,Male,35 to 44,9
4251,2022,2,2022 Q2,Giwa,Female,35 to 44,7
4252,2022,3,2022 Q3,Giwa,Male,35 to 44,47
4253,2022,3,2022 Q3,Giwa,Female,35 to 44,38
4254,2022,4,2022 Q4,Giwa,Male,35 to 44,40
4255,2022,4,2022 Q4,Giwa,Female,35 to 44,29
4256,2022,1,2022 Q1,Igabi,Male,35 to 44,18
4257,2022,1,2022 Q1,Igabi,Female,35 to 44,8
4258,2022,2,2022 Q2,Igabi,Male,35 to 44,18
4259,2022,2,2022 Q2,Igabi,Female,35 to 44,12
4260,2022,3,2022 Q3,Igabi,Male,35 to 44,43
4261,2022,3,2022 Q3,Igabi,Female,35 to 44,18
4262,2022,4,2022 Q4,Igabi,Male,35 to 44,18
4263,2022,4,2022 Q4,Igabi,Female,35 to 44,27
4264,2022,1,2022 Q1,Ikara,Male,35 to 44,6
4265,2022,1,2022 Q1,Ikara,Female,35 to 44,3
4266,2022,2,2022 Q2,Ikara,Male,35 to 44,9
4267,2022,2,2022 Q2,Ikara,Female,35 to 44,3
4268,2022,3,2022 Q3,Ikara,Male,35 to 44,7
4269,2022,3,2022 Q3,Ikara,Female,35 to 44,2
4270,2022,4,2022 Q4,Ikara,Male,35 to 44,1
4271,2022,4,2022 Q4,Ikara,Female,35 to 44,1
4272,2022,1,2022 Q1,Jaba,Male,35 to 44,8
4273,2022,1,2022 Q1,Jaba,Female,35 to 44,5
4274,2022,2,2022 Q2,Jaba,Male,35 to 44,3
4275,2022,2,2022 Q2,Jaba,Female,35 to 44,3
4276,2022,3,2022 Q3,Jaba,Male,35 to 44,15
4277,2022,3,2022 Q3,Jaba,Female,35 to 44,4
4278,2022,4,2022 Q4,Jaba,Male,35 to 44,21
4279,2022,4,2022 Q4,Jaba,Female,35 to 44,7
4280,2022,1,2022 Q1,Jema'a,Male,35 to 44,20
4281,2022,1,2022 Q1,Jema'a,Female,35 to 44,12
4282,2022,2,2022 Q2,Jema'a,Male,35 to 44,24
4283,2022,2,2022 Q2,Jema'a,Female,35 to 44,14
4284,2022,3,2022 Q3,Jema'a,Male,35 to 44,53
4285,2022,3,2022 Q3,Jema'a,Female,35 to 44,26
4286,2022,4,2022 Q4,Jema'a,Male,35 to 44,72
4287,2022,4,2022 Q4,Jema'a,Female,35 to 44,33
4288,2022,1,2022 Q1,Kachia,Male,35 to 44,56
4289,2022,1,2022 Q1,Kachia,Female,35 to 44,38
4290,2022,2,2022 Q2,Kachia,Male,35 to 44,68
4291,2022,2,2022 Q2,Kachia,Female,35 to 44,43
4292,2022,3,2022 Q3,Kachia,Male,35 to 44,67
4293,2022,3,2022 Q3,Kachia,Female,35 to 44,54
4294,2022,4,2022 Q4,Kachia,Male,35 to 44,39
4295,2022,4,2022 Q4,Kachia,Female,35 to 44,68
4296,2022,1,2022 Q1,Kaduna North,Male,35 to 44,92
4297,2022,1,2022 Q1,Kaduna North,Female,35 to 44,54
4298,2022,2,2022 Q2,Kaduna North,Male,35 to 44,94
4299,2022,2,2022 Q2,Kaduna North,Female,35 to 44,88
4300,2022,3,2022 Q3,Kaduna North,Male,35 to 44,107
4301,2022,3,2022 Q3,Kaduna North,Female,35 to 44,88
4302,2022,4,2022 Q4,Kaduna North,Male,35 to 44,114
4303,2022,4,2022 Q4,Kaduna North,Female,35 to 44,109
4304,2022,1,2022 Q1,Kaduna South,Male,35 to 44,48
4305,2022,1,2022 Q1,Kaduna South,Female,35 to 44,24
4306,2022,2,2022 Q2,Kaduna South,Male,35 to 44,54
4307,2022,2,2022 Q2,Kaduna South,Female,35 to 44,27
4308,2022,3,2022 Q3,Kaduna South,Male,35 to 44,50
4309,2022,3,2022 Q3,Kaduna South,Female,35 to 44,25
4310,2022,4,2022 Q4,Kaduna South,Male,35 to 44,71
4311,2022,4,2022 Q4,Kaduna South,Female,35 to 44,37
4312,2022,1,2022 Q1,Kagarko,Male,35 to 44,8
4313,2022,1,2022 Q1,Kagarko,Female,35 to 44,3
4314,2022,2,2022 Q2,Kagarko,Male,35 to 44,5
4315,2022,2,2022 Q2,Kagarko,Female,35 to 44,4
4316,2022,3,2022 Q3,Kagarko,Male,35 to 44,17
4317,2022,3,2022 Q3,Kagarko,Female,35 to 44,13
4318,2022,4,2022 Q4,Kagarko,Male,35 to 44,42
4319,2022,4,2022 Q4,Kagarko,Female,35 to 44,34
4320,2022,1,2022 Q1,Kajuru,Male,35 to 44,57
4321,2022,1,2022 Q1,Kajuru,Female,35 to 44,16
4322,2022,2,2022 Q2,Kajuru,Male,35 to 44,35
4323,2022,2,2022 Q2,Kajuru,Female,35 to 44,28
4324,2022,3,2022 Q3,Kajuru,Male,35 to 44,38
4325,2022,3,2022 Q3,Kajuru,Female,35 to 44,30
4326,2022,4,2022 Q4,Kajuru,Male,35 to 44,49
4327,2022,4,2022 Q4,Kajuru,Female,35 to 44,28
4328,2022,1,2022 Q1,Kaura,Male,35 to 44,5
4329,2022,1,2022 Q1,Kaura,Female,35 to 44,1
4330,2022,2,2022 Q2,Kaura,Male,35 to 44,13
4331,2022,2,2022 Q2,Kaura,Female,35 to 44,3
4332,2022,3,2022 Q3,Kaura,Male,35 to 44,7
4333,2022,3,2022 Q3,Kaura,Female,35 to 44,7
4334,2022,4,2022 Q4,Kaura,Male,35 to 44,20
4335,2022,4,2022 Q4,Kaura,Female,35 to 44,8
4336,2022,1,2022 Q1,Kauru,Male,35 to 44,30
4337,2022,1,2022 Q1,Kauru,Female,35 to 44,20
4338,2022,2,2022 Q2,Kauru,Male,35 to 44,72
4339,2022,2,2022 Q2,Kauru,Female,35 to 44,24
4340,2022,3,2022 Q3,Kauru,Male,35 to 44,91
4341,2022,3,2022 Q3,Kauru,Female,35 to 44,30
4342,2022,4,2022 Q4,Kauru,Male,35 to 44,84
4343,2022,4,2022 Q4,Kauru,Female,35 to 44,20
4344,2022,1,2022 Q1,Kubau,Male,35 to 44,10
4345,2022,1,2022 Q1,Kubau,Female,35 to 44,10
4346,2022,2,2022 Q2,Kubau,Male,35 to 44,8
4347,2022,2,2022 Q2,Kubau,Female,35 to 44,5
4348,2022,3,2022 Q3,Kubau,Male,35 to 44,12
4349,2022,3,2022 Q3,Kubau,Female,35 to 44,8
4350,2022,4,2022 Q4,Kubau,Male,35 to 44,10
4351,2022,4,2022 Q4,Kubau,Female,35 to 44,7
4352,2022,1,2022 Q1,Kudan,Male,35 to 44,5
4353,2022,1,2022 Q1,Kudan,Female,35 to 44,2
4354,2022,2,2022 Q2,Kudan,Male,35 to 44,0
4355,2022,2,2022 Q2,Kudan,Female,35 to 44,6
4356,2022,3,2022 Q3,Kudan,Male,35 to 44,8
4357,2022,3,2022 Q3,Kudan,Female,35 to 44,7
4358,2022,4,2022 Q4,Kudan,Male,35 to 44,7
4359,2022,4,2022 Q4,Kudan,Female,35 to 44,1
4360,2022,1,2022 Q1,Lere,Male,35 to 44,8
4361,2022,1,2022 Q1,Lere,Female,35 to 44,5
4362,2022,2,2022 Q2,Lere,Male,35 to 44,10
4363,2022,2,2022 Q2,Lere,Female,35 to 44,2
4364,2022,3,2022 Q3,Lere,Male,35 to 44,1
4365,2022,3,2022 Q3,Lere,Female,35 to 44,3
4366,2022,4,2022 Q4,Lere,Male,35 to 44,8
4367,2022,4,2022 Q4,Lere,Female,35 to 44,8
4368,2022,1,2022 Q1,Markafi,Male,35 to 44,4
4369,2022,1,2022 Q1,Markafi,Female,35 to 44,5
4370,2022,2,2022 Q2,Markafi,Male,35 to 44,10
4371,2022,2,2022 Q2,Markafi,Female,35 to 44,9
4372,2022,3,2022 Q3,Markafi,Male,35 to 44,11
4373,2022,3,2022 Q3,Markafi,Female,35 to 44,11
4374,2022,4,2022 Q4,Markafi,Male,35 to 44,20
4375,2022,4,2022 Q4,Markafi,Female,35 to 44,10
4376,2022,1,2022 Q1,Sabon-Gari,Male,35 to 44,20
4377,2022,1,2022 Q1,Sabon-Gari,Female,35 to 44,17
4378,2022,2,2022 Q2,Sabon-Gari,Male,35 to 44,35
4379,2022,2,2022 Q2,Sabon-Gari,Female,35 to 44,23
4380,2022,3,2022 Q3,Sabon-Gari,Male,35 to 44,59
4381,2022,3,2022 Q3,Sabon-Gari,Female,35 to 44,34
4382,2022,4,2022 Q4,Sabon-Gari,Male,35 to 44,47
4383,2022,4,2022 Q4,Sabon-Gari,Female,35 to 44,25
4384,2022,1,2022 Q1,Sanga,Male,35 to 44,6
4385,2022,1,2022 Q1,Sanga,Female,35 to 44,2
4386,2022,2,2022 Q2,Sanga,Male,35 to 44,6
4387,2022,2,2022 Q2,Sanga,Female,35 to 44,2
4388,2022,3,2022 Q3,Sanga,Male,35 to 44,2
4389,2022,3,2022 Q3,Sanga,Female,35 to 44,2
4390,2022,4,2022 Q4,Sanga,Male,35 to 44,6
4391,2022,4,2022 Q4,Sanga,Female,35 to 44,6
4392,2022,1,2022 Q1,Soba,Male,35 to 44,7
4393,2022,1,2022 Q1,Soba,Female,35 to 44,7
4394,2022,2,2022 Q2,Soba,Male,35 to 44,5
